publishedAt,authorDisplayName,textDisplay,likeCount
2024-06-01T18:42:26Z,@AMMARMUHAMMADHILMYZAYDAN,Up up up,1
2024-05-31T20:28:33Z,@MohErbil,Undang jakaparker om kalo mau lihat ttg  korea utara,0
2024-05-31T20:28:06Z,@cukeicuk1497,Tidak ada gunanya perang menang. Jadi arang kalah jadi abu,1
2024-05-31T20:27:10Z,@BosMuda0007,"Free Israel, Bangsa Pilihan TUHAN😂😂, Mau di lawan susah tuh karena sudah Tuhan yang mengatakan sendiri masak dilanggar. Kalau mau tau kelemahan nya baca Kitab Suci Bibel Alkitab Biar paham permasalahan di mana!!!",0
2024-05-31T20:27:01Z,@faghdamellghazam2231,"ini baru narasumber yg tepat, jgn si roji yg lu undang",1
2024-05-31T20:26:02Z,@cukeicuk1497,Kenapa Hamas yg duluan menyerang Israel tetapi negara lain yg membela menyerang Israel ahirnya masyarakat yg kena TDK bersalah,1
2024-05-31T20:58:45Z,@girisantoso5382,"Itu media yang mengatakan, kamu tau apa? Media&quot; Menggiring opini seolah-olah hamas yang menyerang padahal israel sudah membunuh warga palestina,",1
2024-05-31T20:25:28Z,@sarjanabakti7704,"Ya Allah lindungilah saudara saudara kami di Palestina ya Allah, berikanlah kekuatan kepada mereka ya Allah<br>Allahu Akbar 🇵🇸🇵🇸🇵🇸",14
2024-06-01T18:43:05Z,@AMMARMUHAMMADHILMYZAYDAN,Aamiin ya rabb,1
2024-05-31T20:25:27Z,@user-vs3jf3hr4r,Semoga rakyat palestina selalu diberi kekuatan dan kesabaran,0
2024-05-31T20:22:30Z,@Mimpikami,"Setelah tau boikot ini berdampak, apakah @deddycorbuzier akan mulai melakukan boikot atau tetap berpendapat bikot itu ga penting?!",2
2024-05-31T20:19:19Z,@helensitumorang9957,Saya yakin dlm hati om ded msh mengingat dan tau sejarah bgs israel.,0
2024-05-31T20:18:17Z,@user-ps9pt9hj4b,Coba kang dedy bahas ttg nasab Habib.agar kita masyarakat dpt pencerahan,0
2024-05-31T20:17:17Z,@dokdok1932,"Zionis pesek itu banyak banget, mulai dari tingkat bawah sampai elit politik dan konglomerat pun banyak yang menjadi BUDAKnya ZIONIS.<br><a href=""https://www.youtube.com/watch?v=0cbvR_8Xtrk&amp;t=2705"">45:05</a> undang jaka parker (channel youtubenya) dia orang Indonesia yang tinggal di korut om, vlog prihal korut juga banyak di channelnya",2
2024-05-31T20:15:52Z,@tripleAchanel,Free free palestina🇦🇪,0
2024-05-31T20:14:01Z,@samuelmanurung2731,🇮🇱,1
2024-05-31T20:13:28Z,@agarron,"You&#39;re being suct in by satanic wokeism. <br><br>Caused by electronic pollution. <br><br>Your next click is electronic, it&#39;s your drug of choice. <br><br>Anything anti Jewish trumps all wrongs. It feels good. You feel good. <br><br>Why? <br>Two negatives make a positive.. maybe thats why you feel good hating Jews. <br><br>Seriously.<br><br><br>Even Oct7th, dismissed. Why is it dismissed and not considered when understanding the consequences? Simple answer.<br><br>Hate for Jews.<br><br>Why hate Jews?<br><br>Simple answer, your mind is exposed to constant electronic chaos, confusion and your instinct is to strike out at the &#39;proton&#39;. Jew. <br><br>Take 24hr break from electronic exposure and fade your hate. <br><br>That&#39;s my advice.<br><br>Gd gave Israel to Jews. <br><br>The rest of the entire world all yours. <br><br>Electronic pollution will make u ill, cause u to miscalculate and hopefully not do something you regret. <br><br>Gd is not a person. He is the Singularity  the Designer, the Creator.<br><br>He commanded the Jews to live in Israel.<br><br>You don&#39;t ever say no to Gd.<br><br>Unless you&#39;re confused, distracted. <br><br>You don&#39;t fully grasp your state of confusion.<br><br>You&#39;re radioactive, with negative electronic radiation.<br><br>Boycott any negative electrical energy, 25yrs, chill out. <br><br>Meditate.<br><br>Think for yourself.<br><br>What would GD want.<br><br>The Singularity, Designer of All Matter. <br><br>He tells us word by word in the oldest recorded book. <br><br>Reproduced exactly the same book, over 3000yrs, under scrupulous rules. <br><br>25hrs, off the negative electronic  evil radiation.<br><br>Just do it!",0
2024-05-31T20:45:38Z,@budiacan,"Wahai Goyim, <br>Tak ada yg membenci yahudi dlm ajaran agama islam pun tak boleh membenci apalagi pd manusia tp bencilah pd perbuatannya.<br>Dimana nurani mu,mengabaikan kemanusiaan dgn mengalihkan benci yahudi.<br>Diatas keyakinan ada kemanusiaan.",0
2024-05-31T21:03:02Z,@girisantoso5382,​@@budiacanT. O. L. O. L,0
2024-05-31T21:49:30Z,@budiacan,"@@girisantoso5382 <br>Ibu lo emg **lacur **lol   tak perlu dipublikasi,",0
2024-05-31T21:51:49Z,@budiacan,@@girisantoso5382 <br>Ibu lo pelac** **lol knp dipublikasi,0
2024-05-31T20:12:14Z,@generationimmoral5610,"maaf ya,  maaf banget, saya tidak setuju dengan pendapat muhammad husein soal kemenangan pejuang gaza,  walaupun israel gagal melumpuhkan pejuang gaza itu satu panjat syukur kita kepada allah alhamdulillah gitu,  tapi disisi pandangan lain saya melihat daerah palestina semakin menyusut dari hari ke hari. dan sekarang warga palestina udah di ujung daerah palestina,  yaitu rafah sebentar lagi warga palestina mau kemana,  bila israel menguasi rafah. <br>bagi saya,  baru bisa dianggap kemenangan pejuang gaza ketika israel benar2 meningalkan palestina secara kesuluruhan. <br>saya tidak bicara mungkin atau tidak ya,  tetapi itu adalah harapan saya secara pribadi. <br>terima kasih",0
2024-05-31T22:57:19Z,@harf-pc1ye,Bagus nih sudah mulai peka sama palestina. Tinggal di tingkatkan aja baca beritanya. Ustad husein ngikutin perkembangan berita berbahasa Arab. Beberapa udah diterjemahkan ke bahasa inggris dan bahasa indonesia.,0
2024-05-31T20:11:43Z,@bikeonroad2819,Orang gaza adalah orang arab paling cerdas..mereka bisa menyulap padang pasir yg tandus untuk mereka jadikan Lahan Perkebunan yg hijau .,52
2024-06-01T09:01:51Z,@whitesnake0911,🤣🤣🤣🤣,3
2024-06-01T09:17:39Z,@RunHuiIndonesia,​@@whitesnake0911 kok ketawa sih..,0
2024-06-01T10:59:07Z,@KarinaIndah-zq5nx,😂😂😂😂,2
2024-06-01T13:31:30Z,@heryanto9234,Arab juga cerdas menyulab padang pasir menjadi gedung tinggi2,0
2024-06-01T15:35:07Z,@whitecrown777,"😂😂😂😂  klo hebat gak perlu supply listrik, internet, air dr israel, bahkan dikasi kerjaan dan dapat benefit dr israel. Dikasi hati mau jantung, pantes saja alloh melaknat hamas dan presiden iran.. Alhamdulilah ya alloh🤲🤲",1
2024-05-31T20:11:41Z,@mulyantopiens2483,Ada kebohongan dari muka dan kata kata bang husein terlihat jelas,0
2024-05-31T21:00:40Z,@fawazalkatiri8117,Ah masa sih 😂,0
2024-05-31T22:58:20Z,@harf-pc1ye,Ah kamu yang tebel muka yang bohong 😊,0
2024-05-31T20:09:24Z,@Rosee--,"Bayangkan semua wilayah Indonesia telah dikuasai penjajah, dan tersisa antara jakarta dan Aceh saja",1
2024-05-31T20:07:10Z,@muhammadfadhlullah8055,Om ded kenapa gk diajak habib Ja&#39;far om ?,0
2024-05-31T20:04:28Z,@bikeonroad2819,Coba om deddy undang orang Gaza langsung untuk podcast . Karna selama 8 bulan perang om deddy belum satupun mengundng orang asli gaza untuk mereka speak up langsung dari warga gaza sendiri. Dan di indonesia banyak orang2 asli Gaza yg tinggal dan di evakuasi ke indonesia. Coba di undang agar orang2 tau apa yg terjadi disana dan mereka bisa sekaligus mewakili langsung jutaan orang gaza lainnya untuk berbicara.,0
2024-05-31T20:01:48Z,@irawansuaib5213,1 jam lebih nonton ini dan tetap tidak mengerti apa2...,1
2024-05-31T22:59:11Z,@harf-pc1ye,Berarti tinggal perbanyak baca berita. Semangat.,0
2024-05-31T20:00:40Z,@user-nt1ed5pb4q,Pray to RAFAH&amp;GAZA 🇵🇸,0
2024-05-31T19:58:17Z,@anggisuandisonjaya6862,"Semoga semua warga Palestina, tetap dalam lindungan allah dan dilimpahkan semua kebutuhan makanan dan segalanya 🤲🤲🤲",8
2024-05-31T19:56:03Z,@rezabroadcast2644,p,0
2024-05-31T19:54:28Z,@achmad_gibran27,Palestine ❤️,0
2024-05-31T19:53:26Z,@joehardhimidlow,NEGORO ARAB MENENG AE KAH.....!!!,0
2024-05-31T19:52:41Z,@tesamuha9966,Free falestin,0
2024-05-31T19:52:08Z,@bobbee2015,Free Palestin..keren om Ded...Semangat Ustad Husen Gaza...,0
2024-05-31T19:50:59Z,@ultima_stories,Berarti Israel itu punya pemimpin negara psikopat,0
2024-05-31T19:49:48Z,@DidiWasidi1945,Saya sudah ga bisa lagi nonton video tentang saudara kita p*lstn.. saya suka stres.. mau nolong saya ga bisa.. kalau lihat kasian sekali..,1
2024-05-31T23:00:22Z,@harf-pc1ye,"Bisa kirim doa, bisa share semua info tentang palestina, bisa boikot. Banyak yang bisa dilakukan",0
2024-05-31T19:49:27Z,@HisnaMulyadi-mf3lv,"Ngomong&#39;y cepet bgt kaya kereta,  jadi kurang jelas",0
2024-05-31T23:02:01Z,@harf-pc1ye,Baca berita aja. Semua infonya sudah muncul di berita. Kalau dianalisis.,0
2024-05-31T19:47:39Z,@adidan3768,"Pamrintah d indonesia itu,dari dulu lebih memilih di kendalikan,lahir batin,yg penting damai,apalah daya.",0
2024-05-31T19:47:35Z,@desinovasaripurba1079,Mukanya ga meyakinkan😁🤣,0
2024-05-31T19:47:33Z,@thehumus8688,"Gw nonton salah 1 anak muda US, di depan kek hakim gitu bilank<br>&quot;Kenapa gw ga mau TIKTOK di ban di US, itu karena TIKTOK itu sosial media paling Free&quot;<br><br>Media barat yg dikontrol Yahudi ga bisa sensor konten TIKTOK karena bukan punya mereka<br>makanya Anak muda US yg TIKTOKAN jauh lebih PRO PALESTINA Drpd ISRAEL<br>panas dingin itu makanya wkwk",2
2024-05-31T19:42:12Z,@nickysumigar817,SIAPA YANG MEMULAI PERANG???,1
2024-05-31T22:58:40Z,@cutieaprll,ISRAEL<br>KARNA DARI AWAL PERTAMA KALI ISRAEL YANG MENJAJAH DAN DIA YANG MEMULAI PERANG<br>DAN PALESTINA HANYA MEMBELA NEGARA NYA YANG DIRAMPAS,1
2024-05-31T19:42:05Z,@fitrikustanti7369,"Andai saja ada ora yang bisa, nyabotase rudal nuklir israel, biar balik meledak kan sendiri negara nya....",0
2024-05-31T19:39:34Z,@user-xs5eq1bz3c,"Alhamdulillah, terima ksh kpd ustadz Muhammad Husein dan om  Dedy , atas penjelasan yang sangat baik dan sangat mudah di mengerti <br>❤  Free palestin ❤️",1
2024-05-31T19:37:22Z,@user-gu2tk9pg9r,"SOLUSINYA SATU...KELUAR DARI PBB DAN BENTUK PBB BARU BERSAMA BRICS ( Brazil, Rusia, India, China, Afrika), semua negara Islam Masuk sebagai anggotanya...PBB yg di Pimpin AMERIKA ga akan pernah ADIL !!!",1
2024-05-31T19:37:21Z,@wahyukazama5187,😭,0
2024-05-31T19:36:40Z,@jackhendri6278,Baru 15jam udah 1juta lebih yg nonton.... 🎉🎉🎉🎉🎉,1
2024-05-31T19:34:11Z,@BandarTegek,"اللَّهُمَّ أَنْجِ الْمُسْتَضْعَفِينَ مِنَ الْمُؤْمِنِينَ<br><br>Artinya: &quot;Ya Allah, selamatkanlah orang-orang Mukmin yang tertindas.&quot;<br><br>اللَّهُمَّ انْصُرِ الْمُسْلِمِينَ فِي فِلِسْطِينَ<br><br>Artinya: &quot;Ya Allah, tolonglah orang-orang Muslim di Palestina.&quot;<br><br>.All EYES ON RAFAH.",0
2024-05-31T19:31:40Z,@arezaryansah3297,"Yang lumayan mengganggu pikiran saya adalah, se advance apa doktrin, cuci otak, atau bahkan substance yang digunakan untuk membuat orang Israel, khususnya personel militer Israel bisa punya pikiran kayak gitu soal nyawa sesama manusia.",0
2024-05-31T19:30:56Z,@marioyo3362,Om undang Netanyahu dong,0
2024-05-31T19:28:27Z,@mycuk846,cb yg bela israel kluar jngn braninya di belkng pecundang...,0
2024-05-31T19:20:58Z,@novitawahyu7370,"Thank you om Ded, Closed the Door, sudah mengundang Ust. Husein Gaza, tamu yg ditunggu²<br>.<br>&quot;Kalau ini bisa terjadi kpd Gaza, dengan adanya org psikopat yg mimpin satu negara, ini bisa terjadi dengan Indonesia juga.&quot;<br>Hasbunallah wani&#39;mal wakil, pray for Palestine, pray for humanity. 🇮🇩🇵🇸",2
2024-05-31T19:33:13Z,@AMMARMUHAMMADHILMYZAYDAN,Up up up,0
2024-05-31T19:20:36Z,@adidan3768,"Ya yg kuat menang,gk da bedanya di zaman kerajaan.gk usah jauh2 di indonesia aja yg katanya sudah merdeka,tpi kenyataannya,keluar dari mulut buaya masuk ke kandang macan",0
2024-05-31T19:19:00Z,@heriyaditbs6618,Yaa Alloh tolonglah rakyat Palestina.. sesungguhnya Engkaulah sebaik-baiknya penolong 🤲.. aamiin..,0
2024-05-31T19:18:02Z,@IsmailHaniyah0,"@Corbuzier ALLAHUAKBAR Wahai Semua Saudara Saudaraku Saya ISMAIL HANIYAH &amp; KHALED MASHAL Pemimpin Tertinggi, Kepala Biro Politik HAMAS, Melalui Tangan Kanan Kami YAHYA SINWAR Panglima Militer &amp; MOHAMMAD DEIF Komandan Sayap Militer HAMAS di Jalur GAZA Serta ABU UBAIDAH Juru Bicara HAMAS, Mau Menyampaikan Bahwa, Semua Narasi, Diksi &amp; yg Komen Disini Seolah Membela Hamas Adalah MEMANG DASAR KAU DAJJAL BODAT LAKNATULLAH CABULULLAH, PENGHIANAT, MUNAFIK GAK TAHU MALU, STANDAR GANDA, BERMUKA DUA, MAIN 2 KAKI, BACOT, ULAR BERBISA, PURA PURA BELA HAMAS, TAPI KAU MASIH, JUAL BELI IPHONE, ANDROID, PAKAI YOUTUBE, INSTAGRAM, SELAMAT ANDA SECARA LANGSUNG SUDAH MEMAKAI, MEMBESARKAN, MENCINTAI, MENYAYANGI, MENDUKUNG PENUH, SERTA TERJAJAH OLEH PRODUK YAHUDI ZIONIS ISRAEL ITU ADA 121 PRODUK HARAM DI CEK DI GOOGLE, TERMASUK JUGA 12 PRODUK UTAMA HARAM MEREKA ADALAH SEBAGAI BERIKUT MICROSOFT (BILL GATE), GOOGLE, GMAIL, YOUTUBE (LARRY PAGE, SERGE BIN), INSTAGRAM, FACEBOOK WHATSAPP, (MARK ZUCKERBURG), IPHONE (STEVE JOBS), ANDROID (ANDY RUBIN, NICK SEARS), TWITTER (ELON MUSK), PERSAWAT, BANK, MEREKA SEMUA ADALAH KETURUNAN YAHUDI ZIONIS ISRAEL AMERIKA, YG PRODUKNYA MASIH KAU PAKAI SEKARANG INI UNTUK MENCARI MAKAN SEBAGAI MATA PENCAHARIAN, IBARATNYA KAU LUDAHIN SI YAHUDI ZIONIS ISRAEL NAMUN KAU JILAT KEMBALI TAI TAINYA YAHUDI ZIONIS ISRAEL, MAKANLAH ITU SAMA ORANG TUA, ISTERI, ANAK SERTA SELURUH KELUARGA KAU, BAGAIMANA RASANYA MAKAN DAGING &amp; MINUM DARAH ANAK ANAK &amp; WANITA YG DIPERKOSA, SERTA RAKYAT PALESTINA DI GAZA, SELAMAT ANDA SUDAH MENJADI DONATUR GENOSIDA ANAK ANAK &amp; WANITA, SERTA BANGSA PALESTINA DI GAZA LEWAT UANG HARAM PENJUALAN IPHONE, ANDROID, ADSENSE YOUTUBE, INSTAGRAM YAHUDI ZIONIS ISRAEL &amp; AMERIKA, MEREKA DAPAT UANG YG PALING BESAR DARI SEMUA PRODUK UTAMA MEREKA UNTUK BIAYAI PERANG SEBAGAI SENJATA PEMUSNAH MASSAL DI GAZA, SERING KALI TANPA KITA SADARI DENGAN SENGAJA MAUPUN TIDAK SENGAJA MEMAKAI PRODUK MEREKA, DENGAN ALIBI &amp; DALIH HANYA MEMANFAATKAN PRODUK MEREKA SEBAGAI SENJATA HARAM, MEMANG BENAR ADANYA PENELITIAN BAHWA IQ RATA RATA SELURUH RAKYAT ADALAH 78 SEDIKIT DIATAS SIMPANSE, DAN INI MERUPAKAN KEDUNGUAN YG TERSTRUKTUR, SISTEMATIS &amp; MASIF DARI SEBUAH BANGSA",0
2024-05-31T19:17:27Z,@user-ld4tx5zf4g,"Nihhhhhh liattttt, mana yang kemarin masihbselalu bangga memakai dengan bangganya bendera israel",5
2024-05-31T19:16:53Z,@dwiaena5784,Indonesia bersama palestina 🇲🇨🇰🇼,0
2024-05-31T19:15:20Z,@user-yj9cb5hk6j,"jadi gini ded, d muslim pun saat kurban ada etika nya saat melakukan kurban..",2
2024-05-31T19:14:48Z,@Ojo_Kesusu,"Kalau Israel ngga punya kekuatan militer maka Israel sudah punah... Sebaliknya saat Israel punya kekuatan maka timur tengah pasti aman tenteram... Israel ngga pernah ekspansi ... Mereka hanya merebut kembali hak mereka... <br>Kiranya TUHAN SEMESTA ALAM, YHWH YANG DISEMBAH OLEH ADAM, NUH, ABRAHAM, ISHAK DAN YAKUB, YUSUF, MUSA, ELIA, YESAYA, YEREMIA, DANIEL, YUNUS, YOEL, MIKHA, NAHUM, HABAKUK, ZAKARIA, MEMBERKATI DAN MENYELAMATKAN ISRAEL... AMIN... AMIN... AMIN <br><br>❤❤❤❤",0
2024-05-31T21:07:33Z,@fawazalkatiri8117,"Dahsyat nya simbol Islam tegak dan tidak akan pernah tergantikan oleh Kuil Yahudi maupun Gereja di jantung Jerusalem,Al-AQSA",0
2024-05-31T19:14:23Z,@bogiehandono1450,"Ga usah bawa² Allah utk memihak kepada salah satu bangsa, baik Israel atau Palestina, semua terjadi krn kehendakNYA ... Dan Allah Maha adil, <br>Tanpa mengurangi rasa empati n prihatin dg kriris kemanusiaan yg terjadi , <br>Sesungguhnya apa yg Engkau inginkan ya Allah.... atas tragedi yg berkepanjngan ini, <br>Rest in peace utk seluruh korban di kedua belah pihak...",0
2024-05-31T19:13:40Z,@haryonoharyono4017,Mau nanya Ending pembahasannya ini untuk kedepannya tentang Palestine itu apa?? ?? Yg ada teori teori dan teori tidak ada tindakan...??!!,0
2024-05-31T19:13:18Z,@user-yj9cb5hk6j,"<a href=""https://www.youtube.com/watch?v=0cbvR_8Xtrk&amp;t=290"">04:50</a> buat kasus hitler soal tawanan itu.. cerita nya begini.. hitler menyuruh tawanannya untuk d ambil, begitu yg d utus datang dan.melihat tawanan yg hitler tawan tidak.berarti.. maka yg d utus tersebut mempersilahkan hitler untuk.menghabisinya.. karena saat itu yg d tawan org2 lanjut usia",0
2024-05-31T19:12:09Z,@jjslife288,"Undang Permadi Arya om, biar dibeberkan kenyataannya gimana dan membuka faktanya gimana. Jangan yang bela palestina aja diundang.",0
2024-05-31T19:11:56Z,@refaldo.,Sengaja tidak sengaja om ded tujuan israel itu cuma satu kita semua manusia tau 😁 bahwasanya israel ingin menduduki seluruh negara palestina dan menghapuskan populasi manusia palestina sampai bersih jadi mereka bisa mendirikan israel tanpa gangguan siapapun lagi TITIK....,1
2024-05-31T19:10:06Z,@riqsyahfellyfalata,"Itu case hitler terhadap tawanan Israhell, pada saat itu hitler menculik/menawan golongan tua israhell akhirnya di tawan oleh hitler untuk di lakukan  pertukaran tapi israhell menganggap untuk apa mempertahankan golongan yg sudah tidak produktif dan singkat cerita akhirnya hitler membunuh mereka sebagai peringatan keseriusan hitler sedangkan di sisi israhell sangat terlihat nyata bahwa mereka  rela mengorbankan rakyatnya sendiri demi kepentingan pribadi wallahua&#39;lam bissawab",2
2024-05-31T19:40:42Z,@ThanatozJR,"Sumber info darimana ini, sy juga penasaran sama case yg dibilang omded",0
2024-05-31T19:07:08Z,@adidan3768,"Pedapat ,anggapan s,org ber,politik,pasti perpihak. Yg belum tentu kebenarannya..",0
2024-05-31T19:06:26Z,@Tokek_Belang050,Bergejolak😡,0
2024-05-31T19:04:32Z,@user-yq5ez5gj8o,Gua gapernah liat coki dukung Palestina pdhl udh jelas Israel dibentuk karna panutan dgn kitabnya,0
2024-05-31T19:03:51Z,@swordsscale7516,Ada muslim yg zionis<br>Dan ada yahudi yg tidak zionis <br>.<br>.<br>Akhirnya bisa tidur nyenyak😊<br>.<br>.<br>Btw di indo banyak zionis coi,2
2024-05-31T19:03:27Z,@AchmadMunawwirnuralam,Takbir,0
2024-05-31T19:03:07Z,@ivansetyagunawan5896,Undang permadi arya om deddy biar seimbang,0
2024-05-31T19:03:06Z,@madzham4576,save palestine ya robb,0
2024-05-31T19:02:43Z,@PutraJuliansyah,PBB NGAPAIN,0
2024-05-31T19:01:47Z,@fandi1224,Kalo netizen indonesia dukung israel pasti kristen.kalo yg agama islam dukung israel pasti dia otaknya gila,3
2024-05-31T19:00:01Z,@AriefFauzi,"selama peliharaannya g dibasmi ya susah, mereka kumpul menguasai kekuatan usd dan uk. dibuat amerika tu ketar ketir dijamin zzznnoos itu g akan berani ngapain2 untuk sementara waktu. gw aslinya g sampe mikir propaganda mereka tu bener2 sesat dan menghancurkan moralitas manusia, mulai islam teroris lah, mulai pelangi pelangi alangkah indahmu, dan campaign sesat mereka lainnya. dan tidak bisa dipungkiri bahwa teknologi bener bener diciptakan dan dimanfaatkan oleh mereka, mo itu media, mo senjata mo apapun pasti emang mereka yg terdepan saat ini, minimal paling influential lah. ampir disekeliling kita adalah mereka, makanya mereka tu ketar ketir ketika mulai menguasai pasar teknologi, national security lah, privacy lah,,padahal kejahatan sesungguhnya ada di mereka. tapi jangan lupa di dunia ini kita semua juga akan mati dan menghadap Allah &#39;azza wa jalla g ada yg bisa membela diri lagi.",1
2024-05-31T18:59:25Z,@zuliasholichatin9894,Gimana dengan yg membiayai israil ..seperti elite global misalnya?,0
2024-05-31T18:58:00Z,@rm.hombingproject9061,"Coba bahas arab membantai yaman,..yaman lebih butuh pertolongan,..",0
2024-05-31T19:00:24Z,@Magatama_xyz,Beda kasus bang..,1
2024-05-31T18:57:49Z,@latifahrahmadewi3281,TRENDING PLEASE!! All eyes on Rafah✨🇵🇸☝🏻,1
2024-05-31T19:34:57Z,@AMMARMUHAMMADHILMYZAYDAN,Up up up,0
2024-05-31T18:53:49Z,@ridwanlutfi4774,"buat pemilik akun tiktok, ig, fb yo semangat buat postingan tentang palestina,",3
2024-05-31T18:52:45Z,@user-bf2hr8du9m,"All eyes itu senjata satelit yg bisa nembak laser, yg jadi korban 50 orang kebakar di rafah itu, buat uji coba senjata",1
2024-05-31T18:50:06Z,@pecutchannel4222,Nara sumbernya tukang ngibul banyak bohongnya😂😂,0
2024-05-31T19:16:51Z,@sheirleykhristanty104,"🤡Anda sendiri juga 💩TUKANG NGIBUL SEJATI💩, ya kan😁😆🤣😄🤪.",0
2024-05-31T18:48:09Z,@user-hn9qh1vv7s,Israel emang the best....Hamas dibuat amburadul 😂😂😂😂😂😂,0
2024-05-31T18:58:31Z,@Magatama_xyz,Kebalik yang amburadul Netanyahu.. Jadi buron ICC,2
2024-05-31T19:02:59Z,@user-hn9qh1vv7s,@@Magatama_xyz dewa Israel saktinya kebangetan,0
2024-05-31T19:19:10Z,@sheirleykhristanty104,​@@user-hn9qh1vv7sDewa sakti zionis tuh 🔥😈LUCIFER😈🔥 kan😁😄😆🤣🤪.,1
2024-05-31T18:48:01Z,@andyiman2741,Ati2 loh,0
2024-05-31T18:48:01Z,@aroyreal28,SetanNyahu,0
2024-05-31T18:47:00Z,@Ayagroup,"itu genosida, israel ingin wilayah lebih luas wilayah falestin. yg bela israel itu cuma pembenci islam dan iblis.",1
2024-05-31T18:46:25Z,@ariemulyati578,"benar bang Husein, yahudi itu tidak ada rasa kasihannya kepada warga Palestina. mereka hanya takut dikucilkan dimata dunia.",2
2024-05-31T18:45:57Z,@mumetid1555,"Om sebener kita waras gak sih , kita itu gak dukung sama sekali masa palestina  malah kita nyumbang ke israel  ?  Meta (fb ,ig wa dll ) , google  ,  intel , nvidia ,microsoft , qualcom , apple ,  idm dan bahkan, semikonduktor kita pakai sekarang adalah kebanyakan produk israel perusahaan-perusahaan tersebut investasi membuat rnd bahkan ada yang berpusat di sana",1
2024-05-31T18:47:08Z,@mumetid1555,Pantaskah waras kita kampanye free Palestina selamatkan Palestina tapi di media yang dikembangkan Israel,1
2024-05-31T19:54:37Z,@ThanatozJR,"​@@mumetid1555ya percuma lu mau kampanye gimana pun,npalestina need action. Mending kita semua terjun nih ke gaza modal ak-47😊.",0
2024-05-31T20:45:58Z,@mumetid1555,"@@ThanatozJR solusi yang bagus , padahal indonesia  cemas 2045😉",0
2024-05-31T21:30:22Z,@mumetid1555,"Intinya ayo jadi orang indonesia yang jenius dan kaya biar kita bisa buat teknologi2  lebih dari israel dan membantu palestina kayak iran 🙏 ,dan yang lebih utama jangan sampe kita jadi target selajutnya untuk dijajah sama israel dan us 🤬",0
2024-05-31T18:45:26Z,@ashifalbarchia7770,Iklan Nya Tarok donasi ke Gaza 🙏,1
2024-05-31T18:45:07Z,@lusitanochanel7896,"Semoga Hamas cepat hancur, dan Palestina cepat merdeka ❤️",0
2024-05-31T18:44:53Z,@bangantomp1157,Free Palestine and Stop Genosida.,0
2024-05-31T18:43:46Z,@emy6880,Perang adalah militer vc militer.kalo militer vc  sipil namanya penjajahan,1
2024-05-31T18:43:28Z,@sunatirahsunatirah2747,Siip Ustad Husein Gaza Dan Om Fed!!!,1
2024-05-31T18:43:17Z,@madu_murni_peisir,"Ngeriiii,luar biasa bahasannya,jd lbh banyak tahu sy,thanks",3
2024-05-31T18:42:43Z,@AbdulHaris-rb3hg,Netanyahu go to hell!!!,3
2024-05-31T18:42:28Z,@AldiIrawan-uj7jm,Ya allah lindungi lah saudara muslim kami di Palestina,0
2024-05-31T18:42:28Z,@maestroalie12,"Ada 1 pertanyaan geli yg sering dilontarkan oleh manusia iq rendah ataupun buzzer zionis yg berbunyi jika kalian boikot mcdee, KFC dll knp kalian tidak buang iPhone kalian laptop kalian ataupun product elektronik berbau Amerika Israel nah ini pertanyaan sepele namun penting dijawab dan dijelaskan oleh mas Husein agar otak cetek buzzer dan iq rendah zionis pesek bisa membuka hati dan pikiran nya bahwasanya sebuah alat bisa dimanfaatkan kan secara positif untuk membuka mata manusia sampai ke ujung dunia.",1
2024-05-31T18:42:01Z,@YaniYani-zg1si,🥺🥺🥺😭😭😭😭gak bisa berkata² lagi,0
2024-05-31T18:41:32Z,@user-lw1zx8bw6t,gara2 Hamas dluan mnyerang ke Israel 7 Oktober tpi trus masyarakat dijadikan tamengx  lalu gak mampu mlindungi gasa,1
2024-05-31T18:38:53Z,@xi7_rajanava640,❤❤,0
2024-05-31T18:38:30Z,@suseno212,Makasih Bang Husein❤️❤️❤️❤️❤️,0
2024-05-31T18:37:24Z,@ojisyahrurojisjibli6381,"saya tangkap diskusi di menit 57-58. saya yakin semangat Bungkarno akan kembali muncul, ideologi Pancasila, UUD 45 dan isi proklamasi, inilah yg akan menjadi penyelamat akan menjadi payung sigandarasa bagi seluruh dunia,",0
2024-05-31T18:37:12Z,@IndriNoviyana,Mengerikan sekali😢,0
2024-05-31T18:35:53Z,@bluemoonskies,🇮🇱,0
2024-05-31T23:01:46Z,@cutieaprll,🇵🇸,0
2024-05-31T18:35:25Z,@Gas_3kg,Selalu dan selalu berdo&#39;a buat saudara2 di Palestina agar segera terbebas dari zionis Israel.,0
2024-05-31T18:34:52Z,@apriliagunawan1271,"Yaaa allah tak lepas do&#39;a kami buat saudara di gaza palestina ,Allahuakbar maha adil  blsn orng yg dizolimi itu psti ada blsn nya",13
2024-05-31T18:34:27Z,@UfufFjgi,Camera baru😂😂😂,0
2024-05-31T18:34:20Z,@negs4ll,"Kenyataannya, Hamas &amp; Tentara Israel sama saja. Warga sipil yang menjadi korban.",1
2024-05-31T18:32:31Z,@fujiadila8968,I love palestine❤,0
2024-05-31T18:32:20Z,@bintangputra4239,19.22,0
