reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
803a2372-1b09-4147-ad6c-bb9f473824fc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ok,,",5,0,,2024-06-07 09:24:31,,,
f53e53c7-3df0-455b-a9a6-98a95c6c6079,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Apik,5,0,35.0.4,2024-06-07 09:24:29,,,35.0.4
39706917-15b7-41a6-b1c8-496878a7eaa0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Turun bintang 2 terlalu banyak bug padahal ruang masih banyak kosong semakin hari semakin kaya sampah aja ini apk tiktok,2,0,35.0.4,2024-06-07 09:23:09,,,35.0.4
cd9e9453-8790-4afd-90fe-97be6b6d36d3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat menghibur sekali,5,0,35.1.2,2024-06-07 09:22:50,,,35.1.2
fd939ac7-2e29-45df-b408-a6dfc38d4f33,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gajelas banget tik tok tiba2 di blokir aku ku, pdhal gg ada konten apa2, buat akun baru aja tetep gabisa tulisan keblokir terus",2,0,35.0.4,2024-06-07 09:22:39,,,35.0.4
833824fd-2bb9-43c4-bd6a-e1f7341614a7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Penghibur,5,0,,2024-06-07 09:22:25,,,
0c6a22c0-945d-404b-8079-8678c81b7a1c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bangus pisan aplikkasi nya,5,0,,2024-06-07 09:21:55,,,
374a7729-48aa-4fc4-bb47-e76302e002f7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi nya bagus,tapi kebanyakan bug sih. Jadi tolong diperbaiki lagi😊",3,0,34.5.6,2024-06-07 09:21:32,,,34.5.6
f9d0075a-3953-4dbe-a03f-a0fb98bd066f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Surat terbuka bagi tiktok saya masuk tiktok kenapa langsung di suguhkan tiktok eror tiktok saya FC terus ganti ganti ke halaman akun ganti lagi ke halaman vidio terus akun saya di ban selamanya tanpa alasan yang jelas sudah saya download lagi tapi masih eror saya bikin akun baru malah muncul akun ini ditangguhkan pas saya pakai. Nomor telepon dan akun malah dah jadi malah muncul akun null yang tidak jelas apakah tiktok sedang trouble apa bagaimana jelasa kan saya bikin aku ini mati matian!!!!!!!,1,0,,2024-06-07 09:21:27,,,
3a82b91a-70ff-4d3b-aa96-98efec2e5cdb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Wawan edan bolooonnnn pisan anyinggggg,5,0,35.1.2,2024-06-07 09:21:27,,,35.1.2
e2410902-2aaa-43b8-aa10-6434fa93aa90,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap,5,0,33.3.4,2024-06-07 09:20:49,,,33.3.4
b51057f9-fec4-4fb8-98e1-325706748f93,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Fika,5,0,34.3.3,2024-06-07 09:20:26,,,34.3.3
39af41e1-a57a-4899-8bd2-cf2404e43352,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya TDK dapat menonton 😭😭,1,0,34.0.3,2024-06-07 09:18:44,,,34.0.3
ee881915-3720-4fae-af6e-912e102c2287,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gajelas co tik tok akun gw ga ada.masalah apa² tiba di Ben gajelas,1,0,31.3.4,2024-06-07 09:16:42,,,31.3.4
55be1d35-acee-46fd-bd34-838e34f28a38,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Haloo,5,0,,2024-06-07 09:14:29,,,
f0e3bbb6-f33b-4449-b39b-76c2dcb8fb9c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Isaf.....,5,0,34.5.6,2024-06-07 09:11:08,,,34.5.6
41f5fb8e-e1d9-4f4e-8d16-7f033b175a10,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Puas,5,0,35.0.4,2024-06-07 09:10:44,,,35.0.4
8bbaa156-d8be-46ee-90d2-2bce7b435df0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus banet aplikasi ini,5,0,,2024-06-07 09:07:47,,,
6c10a2cc-0627-4fcb-bc92-c928d34a1380,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,👍,5,0,,2024-06-07 09:07:34,,,
3e516955-32c2-40e0-acbf-f5b16fd51975,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,.k k,4,0,,2024-06-07 09:03:29,,,
96b7330b-5bad-42ea-83c3-2be91fe3d411,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya suka dengan aplikasi tiktok ini , saya mau cari uang di tiktok , !",5,0,34.3.3,2024-06-07 09:03:14,,,34.3.3
5ded47e0-f5fe-40f9-aad5-888a7620f3da,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat menghibur,5,0,,2024-06-07 09:01:01,,,
ffeffb8a-d107-4b6d-8041-e06720b8c769,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Fidionya lucu² dan seru tapi sering ada bug tolong di perbaiki lagi,4,0,34.8.4,2024-06-07 08:59:33,,,34.8.4
5c1a873a-c1cd-43f7-b073-540fcab41b65,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi nya bgs bgt tpi klo telat di update ngelag terus jdi tolong lebih di perbaiki yaa,3,0,24.2.3,2024-06-07 08:59:26,,,24.2.3
bdbb0767-2898-476c-be74-31e09b5cdcca,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi ini sangat baguss dan bagus sekali,5,0,,2024-06-07 08:58:11,,,
a81fe467-b29d-4161-aac2-d49375b0943a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,apk saat gw gbt,5,0,,2024-06-07 08:58:07,,,
fbf6e081-67da-46e4-8957-8ee31a2825c6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Suka,5,0,31.9.3,2024-06-07 08:57:37,,,31.9.3
28cf6d32-0edd-4439-b5b0-7c8d9d788856,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kembali ke agusjablay02,1,0,34.9.4,2024-06-07 08:56:14,,,34.9.4
c8eb42fa-e8dc-49e7-9781-9b397752031a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saya suka banget tiktok karena banyak artis,5,0,35.0.4,2024-06-07 08:55:55,,,35.0.4
23874c21-2cbd-493e-b8bc-fa7f603c079f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,👍🏼🗿😁👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼,5,0,,2024-06-07 08:52:16,,,
6e5cca3a-0c45-478e-b87e-aaf728784e55,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tidak bisa login pakai akun lama saya atau sekarang,2,0,34.5.6,2024-06-07 08:52:00,,,34.5.6
9c2f6c0c-4aed-48c6-ae15-ee3d2ea41b3b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Rame banget tapi kurang harus nya jang di sensor aja -_- Mr.zidan,5,0,,2024-06-07 08:51:28,,,
3e8f0a9f-0f44-493a-8c1b-750f41b77994,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Pengalaman saya tiktok lumayan dapet cuan banyak,4,0,34.9.4,2024-06-07 08:49:30,,,34.9.4
d24c7b96-2584-48ae-89e1-9ac1bf87b922,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kenapa aku gak bisa live😭,4,0,34.8.4,2024-06-07 08:49:12,,,34.8.4
282a6856-16b0-4c7c-9c85-3960f9144126,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Umum,5,0,35.0.4,2024-06-07 08:48:23,,,35.0.4
f1bed634-67ca-4069-82c0-c02ac36e0cb4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus si cuman pas gua install lama banget,4,0,,2024-06-07 08:48:00,,,
70d3aef8-ec9d-469f-ab87-07189f09b794,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat bagus,4,0,35.1.3,2024-06-07 08:47:15,,,35.1.3
2f5be43e-75c4-46b6-ab3f-3f97c000879e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aku gak bisa folow aku udah daftar tiktok dan udah masuk kin bulan lahir yang bener bener,5,0,34.9.4,2024-06-07 08:46:45,,,34.9.4
c67ccd54-47d1-43e2-8c5b-a18391ecabfa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus,5,0,,2024-06-07 08:46:26,,,
4659592c-3cdc-45a1-953e-578219da1857,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Monyet akun gw tiba2 ke blok dongo gw aja gak ngapain ngapain,1,0,,2024-06-07 08:44:20,,,
f3fa2f17-a7c8-4713-b939-237e1eb8255b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tik tok sekarang serasa nonton bf,1,0,,2024-06-07 08:44:12,,,
43de64b8-bdd9-4695-b7c5-ebdcb7c1aedc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat bagus,5,0,35.1.2,2024-06-07 08:43:01,,,35.1.2
819c508d-3be3-49b9-a702-b87b4a512e14,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sanggat membatu saya😎😎😎😎😎,5,0,,2024-06-07 08:42:10,,,
fab0b125-6096-4842-99f3-8cb03085420b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kalo ga ada tik tok mungkin hidup ku kesepian eh pas download tik tok hidup ku ga kesepian lagi 😀😫,5,0,,2024-06-07 08:41:16,,,
4bb9f2a9-7505-4a86-886e-e19cb38c5e13,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tolong pihak tiktok gajelas tiba tiba akun diblokir selamanya tanpa ada pemberitahuan apapun,1,0,32.8.3,2024-06-07 08:41:02,,,32.8.3
1bd62971-74de-4bf6-8ce4-380ea51ad4f4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,👍,5,0,35.0.4,2024-06-07 08:39:11,,,35.0.4
0f35a665-8c7c-4713-ac26-93d6c38127b6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,lumayan lh 😹🖕,4,0,,2024-06-07 08:38:45,,,
ac3953a2-206a-4ef3-b8fd-4a3d5c68577b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kok pas buka tik tok biasa sama tik tok lite pas di bukak ko ngeleg ya vidio nya ga mau jalan tetep kaya ngeleg tapi jaringan ku bagus loh mimori sih aman tolong di perbaiki,2,0,35.0.4,2024-06-07 08:38:16,,,35.0.4
2e87c685-667e-4570-ae14-c0e57c1cbdc4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gjls ni apk msa gw gda slh akun gw di ban,1,0,35.0.4,2024-06-07 08:37:38,,,35.0.4
dd4e567b-2152-483c-acc5-0f16966d50e5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Penghargaan live gw gk masuk,, w lapor gk di balas gk di jawab....males udah lah",1,0,,2024-06-07 08:37:34,,,
4ea17e0f-891c-477c-b77f-159f4cd7088f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"gimana sihhh,masaa mode rasio nya sekarangg ngga adaa",3,0,35.0.4,2024-06-07 08:37:07,,,35.0.4
3a759b46-746d-46b9-8c3e-2a90394cb66b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tiktok kntl akun gua keblok padahal kaga ngapa2in tlol bet,1,0,35.1.3,2024-06-07 08:34:22,,,35.1.3
5b55ef66-61df-4da8-aea4-2666d5cc4797,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Rodok apik,5,0,34.5.6,2024-06-07 08:33:00,,,34.5.6
f6f62ed9-b031-416c-8d13-de5c04a39546,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kebanyakan update,2,0,35.0.3,2024-06-07 08:32:51,,,35.0.3
615ebdb3-635a-4d79-ba56-0061bb7120fc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gak kedengeran suara waktu live game,1,0,,2024-06-07 08:32:39,,,
86ae7c9e-38bc-42c3-9b4f-13ce7deccc67,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,app yang bagus cmn rada lemot aja,4,0,,2024-06-07 08:32:37,,,
22aad478-42f0-47d6-b351-668d316c6213,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus sekali aangat rekomendasikan ayo yang pingin coba bikin konten sangat cocok sejauh ini saya tidak ada masalah 👍,5,0,35.0.4,2024-06-07 08:31:50,,,35.0.4
72a211ec-d5ae-4b38-a5b7-43ffd78d21ee,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kelamaan menginstalnya updatenya lama kadang suka berhenti,2,0,35.0.3,2024-06-07 08:31:37,,,35.0.3
b9daa883-c14d-4da0-ba21-dee85e8097c7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi tiktok sangat memuaskan banget ya, simpel dan sangat sederhana banget sehingga ngga banyak memakai ram diponsel kita bisa menikmati beragam konten konten yang sangat bagus ya , aplikasi ini juga dilengkapi dengan berbagai fitur fitur yang sangat lengkap dan komplit ya sehingga memudahkan saat digunakan ya.oh iya aplikasi ini juga dapat memberikan tambahan penghasilan ya bagi para pengguna nya dan aplikasi ini sudah terbukti membayar ya kawan kawan.",5,0,35.0.4,2024-06-07 08:30:09,,,35.0.4
ea56f1ad-cfc5-4c8a-8b0f-330d20809811,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Oke,5,0,,2024-06-07 08:29:50,,,
3ebc3d0f-acf3-4106-b20e-11f5399e6e95,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi govlok..dikit"" komen gw d ban...pdhl gda unsur apa apanya.eh pas banding malah g diterima pdhl komen w b ajah malahan ada yang kagak difilter malah lolos sensor.Anj emng..Aplikasi Thulol jelek...Uinstal ajasih menurut gw..jelek bat🗿 Woyy tiktok tolong jwb pertanyaan guee ini kok gue dah update malah g muncul foto disimpen anj🗿 itu gmn caranya biar ada???😭",1,0,35.0.4,2024-06-07 08:29:27,,,35.0.4
e9688fe5-8659-4a8a-a2bc-52912492986c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nice aplikasi,5,0,35.1.2,2024-06-07 08:29:07,,,35.1.2
c0a1088a-3d46-4eb4-bd9d-c3a158668923,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya kenapa suka keluar sendiri dari tiktok,3,0,35.0.4,2024-06-07 08:28:43,,,35.0.4
c8046fa2-aac6-4b40-beeb-21f7340e27bd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bgus,5,0,,2024-06-07 08:28:25,,,
8b14ce1e-1859-4952-967b-8ec74cfe2cca,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,apk jlk,1,0,,2024-06-07 08:27:58,,,
de14ca9d-15ee-44b2-bd77-d5442e2e6c02,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sahila,1,0,35.0.4,2024-06-07 08:26:59,,,35.0.4
b9fe1eba-6448-4ee7-8e19-680cf415d648,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat menghibur,3,0,,2024-06-07 08:26:22,,,
59cb3cee-23f1-48b5-9616-c81e9ab9d0c1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,GPP cuma bagus aja,5,0,34.5.6,2024-06-07 08:25:46,,,34.5.6
bb98f1dc-3b02-4253-8357-0bbdb80b43a1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus sih aplikasinya tapi pas saya ingin tombol bagikan tapi teman teman saya hilang di tikto .,3,0,,2024-06-07 08:24:52,,,
6ca0d7b1-89e0-4697-98cc-f01ebd95d186,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,akun ku gaada salah di benner apa masalah nya sih kan cuman akun ngapa harus ada fitur blokiran akun coba,1,0,34.8.4,2024-06-07 08:24:44,,,34.8.4
62e921c9-ad9c-4f6a-ae0c-9119ddf7915f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Epol ajaib,5,0,35.0.4,2024-06-07 08:23:46,,,35.0.4
b9a66409-681b-4d3c-b62c-7afb3e5fbe49,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi macam apa ini?akun saya sudah 5 kali hilang,tiktok agak ga waras,bisa kembaliin akun saya yang ke blokir ta,👹",1,0,35.0.4,2024-06-07 08:22:50,,,35.0.4
b847ab15-7230-4401-a897-ee334174398f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bagus bangett, aku sukaa",5,0,,2024-06-07 08:22:41,,,
7cc48db5-1f24-4546-9ad8-a37e993ed947,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi bagus banget,5,0,,2024-06-07 08:21:28,,,
798b736c-0d24-4927-8368-103306d51aa7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kenapa akun saya di blok min min,1,0,,2024-06-07 08:19:14,,,
